date,AQI,co,no,no2,o3,so2,pm2_5,pm10,nh3
11/27/2022 9:00,290.8,1335.14,1.93,28.1,220.3,55.79,241.13,264.18,9.63
11/27/2022 10:00,338.7,2403.26,6.09,76.77,138.76,61.04,288.52,329.38,21.28
11/27/2022 11:00,402.7,4005.43,19.89,139.83,36.12,64.85,353.14,419.09,32.42
11/27/2022 12:00,423.2,5180.36,67.06,153.54,1.15,64.85,384.18,465.79,41.54
11/27/2022 13:00,446.2,6088.26,116.23,148.06,0,69.62,418.92,515.78,55.22
11/27/2022 14:00,479.7,6729.13,141.26,128.87,0,73.43,469.66,587.36,68.9
11/27/2022 15:00,499.5,6782.53,137.69,102.82,0,66.76,499.59,631.73,71.94
11/27/2022 16:00,499.7,6515.5,121.59,89.11,0,56.74,507.59,644.49,57.25
11/27/2022 17:00,499.7,6515.5,113.55,82.94,0,50.54,517.39,654.76,43.06
11/27/2022 18:00,493.6,6034.85,100.14,76.77,0,39.58,490.77,614.87,28.12
11/27/2022 19:00,449.1,5020.14,76,69.23,0,28.37,423.36,524.64,16.97
11/27/2022 20:00,429.5,4486.08,61.69,61.69,0,29.8,393.66,485.4,15.96
11/27/2022 21:00,424.1,4165.65,53.2,54.84,0,32.42,385.47,475.58,16.21
11/27/2022 22:00,418.9,3898.62,48.73,47.98,0,34.81,377.53,467.64,16.72
11/27/2022 23:00,417.3,3738.4,48.28,42.84,0,35.29,375.2,464.61,16.21
11/28/2022 0:00,418.9,3845.21,54.54,39.41,0,37.19,377.63,467.97,16.72
11/28/2022 1:00,447.3,4539.49,80.47,39.41,0,45.78,420.57,521.16,22.29
11/28/2022 2:00,499.7,6835.94,157.36,43.87,0.01,61.04,556.45,691.26,30.91
11/28/2022 3:00,499.7,9399.41,253.92,53.47,0.39,69.62,694.12,854.08,33.44
11/28/2022 4:00,499.7,7797.24,194.91,74.71,3.22,76.29,576.12,698.35,39.01
11/28/2022 5:00,499.7,8758.54,175.24,132.98,11.18,93.46,656.4,788.65,54.21
11/28/2022 6:00,499.7,9613.04,101.92,238.54,45.42,116.35,795.97,934.39,58.26
11/28/2022 7:00,374.0,2563.48,12.63,101.45,155.93,175.48,324.19,368.89,18.49
11/28/2022 8:00,318.9,1869.2,6.26,68.55,197.41,131.61,268.55,308.02,13.05
11/28/2022 9:00,310.5,1735.69,3.97,59.63,217.44,119.21,260.08,298.96,12.41
11/28/2022 10:00,392.7,3231.05,9.5,122.01,130.18,121.12,343.02,407.52,29.64
11/28/2022 11:00,478.5,5500.79,32.19,200.15,28.97,129.7,467.85,566.34,49.65
11/28/2022 12:00,499.7,7583.62,101.03,219.35,0.94,156.4,565.36,689.93,73.97
11/28/2022 13:00,499.7,9719.85,175.24,230.31,0,209.81,689.65,842.04,113.49
11/28/2022 14:00,499.7,11535.64,211,238.54,0,255.58,816.8,1002.72,149.97
11/28/2022 15:00,499.7,12390.14,216.36,233.05,0,263.21,895.35,1105.71,168.2
11/28/2022 16:00,499.7,12496.95,212.79,211.12,0,251.77,932.31,1152.34,172.26
11/28/2022 17:00,499.7,12283.33,209.21,171.36,0,223.16,954.53,1176.18,162.12
11/28/2022 18:00,499.7,11108.4,191.33,124.75,0,160.22,882.53,1086.38,121.59
11/28/2022 19:00,499.7,8758.54,153.78,87.05,0,86.78,712.22,869.85,62.82
11/28/2022 20:00,499.7,6835.94,114.44,65.8,0,54.36,578.18,700.94,34.45
11/28/2022 21:00,497.1,5661.01,87.62,56.89,0,41.48,496.06,598.22,22.55
11/28/2022 22:00,460.2,4806.52,67.95,54.15,0,34.81,440.14,528.56,16.47
11/28/2022 23:00,437.3,4325.87,55.43,55.52,0,29.8,405.46,481.36,12.29
11/29/2022 0:00,422.0,4058.84,49.62,58.26,0,28.13,382.32,447.05,11.4
11/29/2022 1:00,406.6,3845.21,46.49,63.75,0,35.76,359.04,416.32,17.99
11/29/2022 2:00,441.2,4806.52,76,70.6,0.02,49.59,411.3,484.3,27.36
11/29/2022 3:00,468.6,5661.01,112.65,70.6,1.17,59.13,452.93,536.93,33.94
11/29/2022 4:00,468.5,5661.01,107.29,80.88,6.53,68.66,452.78,534.51,38.5
11/29/2022 5:00,484.8,5714.42,78.68,109.67,21.64,82.02,477.38,562.36,44.58
11/29/2022 6:00,499.7,5447.39,36.66,132.98,70.81,96.32,500.83,583.38,42.05
11/29/2022 7:00,278.7,1842.5,5.25,51.41,185.97,90.6,228.95,257.36,14.31
11/29/2022 8:00,234.1,1388.55,3.19,35.3,200.27,70.57,183.89,206.11,11.15
11/29/2022 9:00,223.7,1335.14,2.63,35.64,203.13,70.57,173.42,195.3,11.4
11/29/2022 10:00,301.3,2964.02,12.41,105.56,105.86,84.88,250.84,299.71,29.64
11/29/2022 11:00,416.2,5500.79,54.99,174.11,18.95,104.9,373.58,460.72,51.68
11/29/2022 12:00,470.1,7476.81,137.69,197.41,0.8,127.79,455.12,567.63,71.94
11/29/2022 13:00,499.7,9078.98,214.58,205.64,0,152.59,523.74,657.91,95.25
11/29/2022 14:00,499.7,10040.28,253.92,180.96,0,148.77,603.52,762.05,105.38
11/29/2022 15:00,499.7,9933.47,246.76,137.09,0,116.35,630.47,800.23,100.31
11/29/2022 16:00,499.7,9078.98,214.58,108.3,0,84.88,612.87,775.24,84.1
11/29/2022 17:00,499.7,8544.92,191.33,97.33,0,68.66,614.67,773.43,60.8
11/29/2022 18:00,499.7,7583.62,157.36,89.11,0,49.11,566.94,701.57,32.93
11/29/2022 19:00,442.3,5233.76,89.41,80.88,0,30.52,413.03,498.34,17.23
11/29/2022 20:00,404.9,4325.87,63.48,67.86,0,26.46,356.45,425.92,12.79
11/29/2022 21:00,391.2,3952.03,51.41,58.95,0,26.46,341.52,406.36,11.4
11/29/2022 22:00,392.9,3738.4,42.92,53.47,0,27.42,343.21,407.21,11.02
11/29/2022 23:00,397.0,3578.19,37.55,49.35,0,27.42,347.34,408.19,10.13
11/30/2022 0:00,401.2,3471.37,37.55,46.61,0,28.37,350.81,407.56,10.26
11/30/2022 1:00,417.4,3845.21,50.51,47.3,0,35.76,375.29,435.91,14.31
11/30/2022 2:00,465.1,4966.74,92.09,49.35,0.01,49.59,447.6,527.93,22.29
11/30/2022 3:00,495.1,5874.63,132.32,54.84,0.7,58.65,493.01,585.56,26.85
11/30/2022 4:00,491.8,5767.82,123.38,68.55,4.92,65.8,488.05,575.94,29.89
11/30/2022 5:00,499.7,5767.82,89.41,100.08,17.17,77.25,512.02,600.76,36.98
11/30/2022 6:00,499.7,5607.6,43.36,132.98,57.22,86.78,548.95,636.61,36.98
11/30/2022 7:00,339.0,2162.93,5.59,55.52,183.11,81.06,288.82,318.95,11.27
11/30/2022 8:00,288.0,1615.52,2.96,36.33,205.99,61.99,238.32,260.76,8.87
11/30/2022 9:00,280.9,1535.42,2.24,34.96,211.72,60.56,231.09,252.43,9.75
11/30/2022 10:00,359.3,3097.53,9.95,104.19,114.44,73.43,309.31,356.63,27.36
11/30/2022 11:00,448.4,5393.98,46.04,171.36,18.6,82.97,422.26,505.62,44.08
11/30/2022 12:00,497.8,7156.37,123.38,178.22,0.58,89.65,497.11,602.12,57.25
11/30/2022 13:00,499.7,8651.73,193.12,171.36,0,103,573.38,699.09,77.01
11/30/2022 14:00,499.7,9506.23,216.36,142.57,0,99.18,655.29,803.34,85.12
11/30/2022 15:00,499.7,8972.17,185.97,109.67,0,81.06,667.51,821.03,68.9
11/30/2022 16:00,499.7,6729.13,101.03,98.71,0,60.08,553.35,675.1,43.57
11/30/2022 17:00,498.3,5821.23,72.42,87.74,0,51.5,497.83,605.46,33.44
11/30/2022 18:00,449.6,4913.33,52.3,81.57,0,40.53,424.02,511.89,22.55
11/30/2022 19:00,383.2,3738.4,28.39,78.14,0.01,28.61,333.41,396.07,12.92
11/30/2022 20:00,338.1,3044.13,15.2,70.6,0.08,25.27,287.96,339.04,9.25
11/30/2022 21:00,323.6,2696.99,10.28,62.38,0.25,24.56,273.34,318.92,7.85
11/30/2022 22:00,318.9,2536.77,8.16,55.52,0.46,24.32,268.6,311.44,7.22
11/30/2022 23:00,322.5,2429.96,7.15,51.41,0.6,24.08,272.15,311.38,6.9
12/1/2022 0:00,334.0,2429.96,8.72,49.35,0.4,25.51,283.8,320.42,7.16
12/1/2022 1:00,363.3,2723.69,17.43,50.72,0.09,30.99,313.32,354.27,9.37
12/1/2022 2:00,417.5,3631.59,43.36,55.52,0.03,42.44,375.49,432.42,14.69
12/1/2022 3:00,449.6,4379.27,68.84,64.43,1.68,51.5,424.12,492.43,18.49
12/1/2022 4:00,457.7,4379.27,64.37,74.71,9.75,59.13,436.28,504.82,21.28
12/1/2022 5:00,467.6,4325.87,46.94,89.11,28.97,67.71,451.28,521.88,27.36
12/1/2022 6:00,468.7,3952.03,24.36,93.22,72.24,76.29,453,519.19,28.63
12/1/2022 7:00,294.3,1682.28,3.97,37.7,178.81,66.76,244.67,272.5,10.51
12/1/2022 8:00,241.5,1295.09,2.54,27.42,185.97,53.88,191.39,214.68,8.49
12/1/2022 9:00,228.7,1228.33,2.24,28.1,183.11,53.88,178.43,201.72,9.25
12/1/2022 10:00,291.3,2590.18,11.4,90.48,94.41,65.8,241.59,288.39,24.32
12/1/2022 11:00,385.4,4699.71,54.54,145.32,14.31,74.39,335.64,414.69,39.52
12/1/2022 12:00,425.7,6248.47,132.32,149.43,0.47,74.39,387.86,485.88,49.14
12/1/2022 13:00,462.8,7476.81,202.06,141.2,0,81.06,444,561,62.32
12/1/2022 14:00,499.7,8438.11,232.46,120.64,0,83.92,524.29,663.64,69.92
12/1/2022 15:00,499.7,8438.11,218.15,101.45,0,76.29,578.56,730.83,58.26
12/1/2022 16:00,499.7,8117.68,187.75,89.11,0,65.8,601.8,755.71,42.56
12/1/2022 17:00,499.7,8117.68,177.03,83.63,0,62.94,638.05,795.56,37.49
12/1/2022 18:00,499.7,7904.05,168.09,78.14,0,55.31,632.58,782.64,29.89
12/1/2022 19:00,499.7,6782.53,144.84,70.6,0,40.53,557.39,679.51,18.75
12/1/2022 20:00,489.0,5607.6,114.44,61.01,0,31.47,483.8,581.71,13.17
12/1/2022 21:00,455.5,4753.11,90.3,52.09,0,26.94,433,515.19,10.39
12/1/2022 22:00,433.4,4112.24,70.63,45.24,0,25.03,399.6,472.6,9.12
12/1/2022 23:00,419.0,3738.4,57.22,41.47,0,24.32,377.81,443.94,8.23
12/2/2022 0:00,411.0,3578.19,52.75,41.81,0,25.03,365.69,426.34,8.49
12/2/2022 1:00,407.2,3631.59,52.75,50.04,0,32.9,359.85,418.64,12.92
12/2/2022 2:00,445.7,4699.71,89.41,56.21,0.03,46.25,418.12,495.3,19.25
12/2/2022 3:00,477.5,5767.82,134.11,60.32,0.7,55.31,466.31,558.75,22.8
12/2/2022 4:00,478.4,5981.45,139.47,71.97,4.02,63.9,467.74,562.74,26.09
12/2/2022 5:00,489.2,6141.66,118.02,104.19,12.87,75.34,484.03,583.1,34.96
12/2/2022 6:00,499.7,6141.66,75.1,157.65,40.05,90.6,521.55,622.13,39.01
12/2/2022 7:00,327.0,2082.82,11.29,81.57,143.05,110.63,276.74,320.06,10.64
12/2/2022 8:00,286.2,1535.42,5.87,57.58,177.38,84.88,236.52,270.87,6.84
12/2/2022 9:00,273.4,1455.31,4.25,53.47,191.69,78.2,223.55,255.11,7.35
12/2/2022 10:00,342.3,3044.13,16.09,124.75,97.27,83.92,292.14,348.38,25.84
12/2/2022 11:00,440.8,5661.01,74.21,191.93,13.95,95.37,410.82,504.66,47.12
12/2/2022 12:00,499.7,8224.49,182.39,202.89,0.49,110.63,514.6,643.6,66.88
12/2/2022 13:00,499.7,11322.02,300.41,213.86,0,144.96,674.29,844.26,98.29
12/2/2022 14:00,499.7,14739.99,407.7,222.09,0,179.29,915.46,1130.25,131.73
12/2/2022 15:00,499.7,17303.47,472.07,224.83,0,190.73,1133.4,1376.25,147.94
12/2/2022 16:00,499.7,18157.96,472.07,227.57,0,183.11,1241.28,1482.26,143.89
12/2/2022 17:00,499.7,17944.34,439.88,230.31,0,173.57,1253.27,1479.36,137.81
12/2/2022 18:00,499.7,16235.35,382.66,224.83,0,152.59,1150.4,1344.7,114.5
12/2/2022 19:00,499.7,13351.44,296.83,205.64,0,127.79,942.08,1087.72,87.14
12/2/2022 20:00,499.7,10147.09,205.64,180.96,0,107.77,733.07,839.48,74.98
12/2/2022 21:00,499.7,7476.81,130.53,156.28,0,87.74,563.53,644.92,68.9
12/2/2022 22:00,464.9,5500.79,85.83,134.35,0,72.48,447.26,516.88,66.88
12/2/2022 23:00,420.7,4325.87,60.8,115.16,0,63.9,380.33,445.07,61.3
12/3/2022 0:00,395.9,3631.59,47.83,94.59,0,58.17,346.31,408.01,52.18
12/3/2022 1:00,407.7,3738.4,55.88,76.09,0,56.74,360.66,429,43.06
12/3/2022 2:00,464.0,5126.95,104.61,64.43,0.01,57.22,445.88,539.71,34.96
12/3/2022 3:00,499.7,6729.13,175.24,60.32,0.49,51.98,528.26,639.09,23.05
12/3/2022 4:00,448.8,5393.98,121.59,72.66,4.6,47.21,422.86,506.28,18.24
12/3/2022 5:00,457.5,5661.01,110.86,94.59,11.98,54.84,436.08,524.74,27.11
12/3/2022 6:00,487.1,6034.85,82.25,142.57,31.11,64.85,480.8,574.99,32.93
12/3/2022 7:00,238.1,1468.66,7.04,52.09,137.33,66.76,187.97,212.89,8.61
12/3/2022 8:00,214.9,1121.52,4.14,38.73,155.93,59.6,164.54,184.22,6.27
12/3/2022 9:00,219.2,1121.52,3.41,41.47,163.08,66.76,168.84,188.7,6.4
12/3/2022 10:00,285.3,2403.26,10.84,98.71,88.69,76.29,235.58,276.1,20.77
12/3/2022 11:00,384.4,4432.68,46.04,154.91,13.59,81.06,334.64,404.62,36.48
12/3/2022 12:00,438.9,6195.07,116.23,164.51,0.48,91.55,407.87,498.51,50.16
12/3/2022 13:00,490.7,7797.24,177.03,175.48,0,122.07,486.35,595.79,73.97
12/3/2022 14:00,499.7,8651.73,191.33,183.7,0,152.59,549.91,677.16,99.3
12/3/2022 15:00,499.7,8331.3,162.72,178.22,0,165.94,549.12,683.83,117.54
12/3/2022 16:00,499.7,7476.81,126.96,156.28,0,158.31,517.64,650.36,126.66
12/3/2022 17:00,499.7,6942.75,112.65,130.24,0,127.79,511.53,640.47,115.51
12/3/2022 18:00,494.2,6462.1,104.61,106.93,0,82.97,491.55,607.33,77.01
12/3/2022 19:00,444.5,5340.58,86.72,86.37,0,42.44,416.42,506.01,33.94
12/3/2022 20:00,401.5,4325.87,64.37,72.66,0,25.75,351.31,423.2,15.2
12/3/2022 21:00,357.0,3578.19,46.49,63.75,0,20.5,306.99,366.95,10.64
12/3/2022 22:00,310.3,2803.8,25.7,56.89,0.01,20.03,259.84,305.89,11.91
12/3/2022 23:00,295.5,2510.07,19.67,50.72,0.02,19.31,245.87,287.26,10.01
12/4/2022 0:00,297.5,2483.37,21.68,45.93,0.02,19.79,247.86,287.57,9.25
12/4/2022 1:00,317.9,2803.8,32.63,44.55,0,24.56,267.59,312.25,11.27
12/4/2022 2:00,365.8,3631.59,60.8,45.93,0.01,33.86,315.91,375.93,15.58
12/4/2022 3:00,394.2,4219.06,89.41,46.61,0.64,39.58,344.55,413.47,17.73
12/4/2022 4:00,388.7,4058.84,80.47,54.15,4.52,43.87,338.96,405.45,18.49
12/4/2022 5:00,401.3,3952.03,58.11,67.86,15.74,51.5,351.01,416.51,23.81
12/4/2022 6:00,416.5,3738.4,29.5,80.2,49.35,59.13,373.99,435.7,24.83
12/4/2022 7:00,287.3,1468.66,3.35,30.16,163.08,48.64,237.57,259.53,6.71
12/4/2022 8:00,248.7,1108.17,1.96,19.71,174.52,36.72,198.64,214.75,5.19
12/4/2022 9:00,229.1,1028.06,1.7,19.54,170.23,34.81,178.88,193.54,6.33
12/4/2022 10:00,267.1,2029.42,8.16,65.12,95.84,45.3,217.18,248.92,18.49
12/4/2022 11:00,340.8,3631.59,33.08,113.79,20.21,53.88,290.68,346.86,30.4
12/4/2022 12:00,390.7,4859.92,87.62,123.38,0.7,54.36,341.06,411.97,38
12/4/2022 13:00,424.2,5767.82,134.11,122.01,0,55.79,385.67,467.21,47.12
12/4/2022 14:00,455.8,6195.07,151.99,102.82,0,53.88,433.52,528.32,52.18
12/4/2022 15:00,463.4,5607.6,116.23,87.74,0,45.3,445.04,538.16,42.56
12/4/2022 16:00,412.3,3738.4,35.76,91.85,0,34.33,367.56,432.12,26.09
12/4/2022 17:00,419.4,3685,33.53,82.25,0,33.38,378.42,446.94,22.04
12/4/2022 18:00,418.9,3631.59,37.1,73.34,0,28.85,377.55,444.38,16.09
12/4/2022 19:00,395.1,3177.64,32.63,63.06,0,23.37,345.49,401.2,11.15
12/4/2022 20:00,374.0,2883.91,27.27,54.84,0,24.8,324.16,374.17,10.77
12/4/2022 21:00,355.2,2696.99,22.35,50.72,0.01,25.27,305.23,352.27,10.01
12/4/2022 22:00,340.4,2643.59,21.68,45.93,0.01,25.27,290.29,338.21,9.37
12/4/2022 23:00,339.4,2723.69,25.7,41.47,0.01,25.27,289.26,340.73,9.12
12/5/2022 0:00,351.3,2937.32,34.87,37.7,0,27.42,301.27,357.05,10.01
12/5/2022 1:00,402.8,3685,60.8,35.99,0,36.72,353.25,423.23,15.07
12/5/2022 2:00,479.6,5554.2,123.38,39.07,0,52.45,469.58,571.81,23.56
12/5/2022 3:00,499.7,6729.13,173.45,45.93,0.4,60.56,529.04,644.89,25.84
12/5/2022 4:00,455.4,5126.95,114.44,61.01,4.11,65.8,432.81,518.63,26.09
12/5/2022 5:00,464.7,5126.95,87.62,87.74,14.31,78.2,446.97,535,33.94
12/5/2022 6:00,492.1,5233.76,53.2,124.75,42.92,92.51,488.45,579.5,38
12/5/2022 7:00,353.1,2162.93,7.6,66.49,164.51,103.95,303.07,339.53,13.93
12/5/2022 8:00,293.8,1588.82,4.19,45.24,185.97,82.02,244.1,270.96,9.75
12/5/2022 9:00,284.6,1468.66,3.05,42.16,194.55,79.15,234.82,260.28,9.5
12/5/2022 10:00,368.3,2990.72,10.95,105.56,103,85.83,318.39,370.22,26.85
12/5/2022 11:00,457.2,5233.76,46.94,165.88,16.81,90.6,435.61,522.83,44.08
12/5/2022 12:00,499.7,6942.75,118.02,174.11,0.57,96.32,512.08,620.43,56.24
12/5/2022 13:00,499.7,8438.11,178.81,169.99,0,110.63,590.11,717.84,73.97
12/5/2022 14:00,499.7,9506.23,203.85,145.32,0,105.86,684.64,839.26,83.09
12/5/2022 15:00,499.7,9399.41,191.33,112.41,0,86.78,727.62,898.19,73.97
12/5/2022 16:00,499.7,8544.92,157.36,91.85,0,67.71,709.88,879.75,52.69
12/5/2022 17:00,499.7,7690.43,132.32,84.31,0,57.22,678.64,838.5,36.98
12/5/2022 18:00,499.7,6462.1,102.82,80.2,0,42.92,592.87,724.32,22.55
12/5/2022 19:00,470.7,4592.9,59.01,73.34,0,28.85,456.11,544.14,13.3
12/5/2022 20:00,422.4,3471.37,29.5,65.12,0.01,24.32,382.9,447.65,10.51
12/5/2022 21:00,392.0,2777.1,7.04,63.06,2.95,23.6,342.34,394.04,8.49
12/5/2022 22:00,357.6,2243.04,0.05,50.72,28.97,23.84,307.61,349.77,6.27
12/5/2022 23:00,336.4,1976.01,0,42.5,40.41,23.13,286.25,323.86,5.07
12/6/2022 0:00,325.8,1869.2,0.01,41.13,39.7,24.32,275.56,311.2,5.07
12/6/2022 1:00,327.5,1976.01,0.16,49.35,29.33,30.04,277.22,315.89,7.03
12/6/2022 2:00,346.6,2456.67,3.63,69.23,8.49,38.62,296.49,345.4,11.27
12/6/2022 3:00,349.4,2696.99,15.2,72.66,5.99,44.35,299.3,353.33,13.43
12/6/2022 4:00,327.1,2376.56,15.87,64.43,27.18,49.59,276.8,326.41,14.31
12/6/2022 5:00,324.9,2216.34,14.98,54.84,50.78,56.27,274.62,323.07,17.23
12/6/2022 6:00,331.6,2029.42,10.28,48.67,86.55,63.9,281.35,326.89,16.97
12/6/2022 7:00,298.8,1441.96,3.35,27.76,157.36,58.65,249.18,280.18,7.09
12/6/2022 8:00,284.7,1295.09,2.24,22.62,177.38,56.27,235,263.43,5.89
12/6/2022 9:00,272.3,1268.39,1.84,22.96,183.11,57.7,222.44,250.87,6.71
12/6/2022 10:00,267.1,1428.6,2.04,33.24,164.51,60.56,217.16,248.39,10.13
12/6/2022 11:00,271.4,1682.28,1.65,52.78,125.89,61.99,221.5,257.39,15.2
12/6/2022 12:00,267.5,1869.2,0.23,71.97,82.97,58.65,217.64,256.79,19.25
12/6/2022 13:00,268.7,2029.42,0,81.57,58.65,57.7,218.8,261.91,24.07
12/6/2022 14:00,269.6,2002.72,0,72.66,60.08,55.79,219.72,265.62,27.61
12/6/2022 15:00,263.3,1815.8,0,57.58,70.81,50.07,213.35,257.62,28.12
12/6/2022 16:00,258.5,1668.93,0,47.98,77.96,43.87,208.49,249.62,26.85
12/6/2022 17:00,261.6,1628.88,0,43.87,77.25,39.1,211.64,251.36,26.09
12/6/2022 18:00,260.3,1508.71,0,39.41,76.53,32.42,210.34,246.46,22.55
12/6/2022 19:00,254.7,1308.44,0,32.22,77.25,25.75,204.69,235.1,16.97
12/6/2022 20:00,258.5,1228.33,0,27.08,75.82,24.08,208.48,236.9,14.31
12/6/2022 21:00,264.9,1214.98,0,24.68,73.67,24.56,214.98,243.06,12.41
12/6/2022 22:00,269.0,1201.63,0,23.31,70.81,25.51,219.14,247.68,10.51
12/6/2022 23:00,271.2,1188.28,0,22.62,68.66,26.23,221.34,250.93,9.12
12/7/2022 0:00,271.4,1201.63,0,23.99,65.8,27.42,221.53,252.17,8.36
12/7/2022 1:00,276.1,1308.44,0,30.5,58.65,31.47,226.3,259.61,8.99
12/7/2022 2:00,286.5,1575.47,0.05,43.87,42.56,36.72,236.8,275.93,11.02
12/7/2022 3:00,290.1,1735.69,2.77,52.09,31.47,39.58,240.37,283,11.53
12/7/2022 4:00,287.2,1735.69,9.39,45.24,40.77,42.44,237.47,281.5,12.41
12/7/2022 5:00,282.2,1655.58,10.39,39.07,57.94,47.68,232.41,276.91,14.69
12/7/2022 6:00,270.9,1482.01,7.93,34.62,84.4,52.45,221.08,263.01,14.06
12/7/2022 7:00,216.2,1041.41,3.86,23.31,120.16,47.21,165.83,197.76,8.87
12/7/2022 8:00,202.1,921.25,2.77,20.05,137.33,44.35,151.64,181.24,8.36
12/7/2022 9:00,197.7,907.9,2.29,20.22,144.48,43.87,145.86,175,9.12
12/7/2022 10:00,191.8,1014.71,2.57,28.45,130.18,44.35,134.46,165.46,11.78
12/7/2022 11:00,190.7,1281.74,2.4,47.3,98.71,45.78,132.42,168.08,15.71
12/7/2022 12:00,194.2,1548.77,0.44,69.23,62.23,45.3,139.15,180.64,19.76
12/7/2022 13:00,206.0,1842.5,0.02,82.94,38.27,46.73,155.58,204.05,25.08
12/7/2022 14:00,224.6,1949.31,0.02,78.14,35.05,46.25,174.35,229.58,29.89
12/7/2022 15:00,236.6,1895.9,0.01,65.8,41.48,41.96,186.46,244.48,31.66
12/7/2022 16:00,244.1,1815.8,0,56.21,47.21,38.15,193.97,251.75,31.16
12/7/2022 17:00,250.5,1789.09,0,52.09,47.92,35.76,200.42,257.97,30.15
12/7/2022 18:00,246.8,1628.88,0,46.61,50.07,30.52,196.76,249.65,24.07
12/7/2022 19:00,237.1,1388.55,0,38.73,55.07,24.8,186.91,233.28,16.09
12/7/2022 20:00,240.0,1308.44,0,33.24,55.79,22.41,189.85,233.88,11.78
12/7/2022 21:00,247.3,1295.09,0,30.5,53.64,21.7,197.22,240.79,8.99
12/7/2022 22:00,254.7,1308.44,0,29.13,50.78,21.46,204.65,248.45,7.16
12/7/2022 23:00,262.8,1321.79,0,29.13,46.49,20.98,212.85,257.34,5.89
12/8/2022 0:00,269.0,1321.79,0.01,31.19,40.41,20.5,219.07,264.97,5.26
12/8/2022 1:00,282.3,1482.01,0.23,41.47,27.89,23.6,232.56,284.27,6.59
12/8/2022 2:00,313.7,2002.72,6.37,60.32,5.54,32.42,263.31,327.12,10.26
12/8/2022 3:00,340.9,2536.77,27.94,61.01,3.04,40.53,290.77,364.83,13.05
12/8/2022 4:00,354.9,2750.4,38.89,57.58,11.98,47.21,304.85,383.57,15.58
12/8/2022 5:00,363.1,2696.99,32.63,56.89,26.46,55.31,313.12,392.3,19.76
12/8/2022 6:00,357.5,2349.85,19.67,56.21,55.07,63.9,307.51,381.57,21.03
12/8/2022 7:00,252.2,1361.85,5.76,34.62,121.59,60.08,202.2,251.59,11.4
12/8/2022 8:00,219.4,1121.52,3.74,27.76,141.62,55.31,169.05,212.4,9.75
12/8/2022 9:00,211.3,1068.12,3.13,28.1,147.34,55.79,160.9,203.09,10.51
12/8/2022 10:00,238.5,1735.69,6.37,56.89,108.72,59.13,188.39,240.59,18.75
12/8/2022 11:00,291.3,2937.32,14.31,105.56,41.48,62.94,241.67,313.19,28.88
12/8/2022 12:00,337.1,4112.24,42.92,132.98,2.28,64.85,286.88,376.33,37.49
12/8/2022 13:00,391.6,5126.95,79.57,128.87,0,69.62,341.9,449.75,48.13
12/8/2022 14:00,431.0,5607.6,83.15,120.64,0,71.53,395.92,521.46,55.22
12/8/2022 15:00,451.4,5607.6,69.74,111.04,0,66.76,426.78,562.1,49.14
12/8/2022 16:00,477.2,5767.82,63.48,105.56,0,61.99,465.83,608.84,39.52
12/8/2022 17:00,499.7,6408.69,74.21,100.08,0,59.13,530.08,687.76,32.17
12/8/2022 18:00,499.7,6408.69,79.57,94.59,0,48.16,536.88,691.06,21.79
12/8/2022 19:00,483.8,5554.2,71.53,83.63,0,33.38,475.84,604.41,11.91
12/8/2022 20:00,444.2,4592.9,55.43,73.34,0,26.46,415.98,519.87,8.23
12/8/2022 21:00,406.4,3685,37.1,65.12,0,23.6,358.71,442.58,6.97
12/8/2022 22:00,349.2,2750.4,16.76,60.32,0.05,22.41,299.16,368.12,7.41
12/8/2022 23:00,334.9,2483.37,13.08,57.58,0.04,21.46,284.73,349.5,6.97
12/9/2022 0:00,331.9,2429.96,16.09,55.52,0.02,22.41,281.64,344.08,7.16
12/11/2022 1:00,207.5,1615.52,3.21,42.5,5.54,22.89,157.01,186.05,7.98
12/11/2022 2:00,236.0,2162.93,17.43,47.3,0.22,30.28,185.82,225.92,11.78
12/11/2022 3:00,250.7,2590.18,35.32,45.93,2.77,34.81,200.66,248.22,13.81
12/11/2022 4:00,251.3,2696.99,42.92,43.18,10.19,39.1,201.25,251.95,16.09
12/11/2022 5:00,251.8,2696.99,37.55,48.67,22.17,45.3,201.72,255.22,20.77
12/11/2022 6:00,240.1,2376.56,24.81,54.84,45.06,52.93,189.94,241.24,22.55
12/11/2022 7:00,192.8,1602.17,12.74,45.24,75.82,61.04,136.51,177.59,17.23
12/11/2022 8:00,182.7,1281.74,8.61,40.1,94.41,60.56,116.83,151.99,15.33
12/11/2022 9:00,181.2,1188.28,6.71,40.1,104.43,63.9,114.03,147.11,16.21
12/11/2022 10:00,188.4,1441.96,7.04,51.41,92.98,59.6,128.02,165.52,20.01
12/11/2022 11:00,199.0,1976.01,8.05,74.71,55.79,50.07,148.46,193.76,24.32
12/11/2022 12:00,208.2,2429.96,9.28,100.08,10.1,43.87,157.72,207.31,28.37
12/11/2022 13:00,217.0,2723.69,21.46,93.22,0.07,41.96,166.6,220.02,33.44
12/11/2022 14:00,224.9,2723.69,20.34,80.2,0.07,41.48,174.58,232.3,38
12/11/2022 15:00,224.1,2536.77,11.29,74.03,0.64,38.62,173.77,232.42,39.01
12/11/2022 16:00,217.7,2296.45,4.36,69.23,3,35.76,167.37,223.34,38
12/11/2022 17:00,209.9,2136.23,2.04,63.75,6.35,33.38,159.44,212.14,35.97
